person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_age,log_person_income
OWN,7.0,MEDICAL,B,4475,10.995555082490686,1,0.3,N,4,3.1354942159291497,9.615805480084347
RENT,2.0,VENTURE,D,25000,16.32,1,0.32,Y,3,3.1354942159291497,11.26446410567173
RENT,3.0,MEDICAL,E,25000,17.93,1,0.3770739064856712,Y,4,3.2188758248682006,11.101945176173954
RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,3.1354942159291497,11.407564949312402
RENT,4.0,PERSONAL,C,25000,13.43,0,0.27,Y,3,3.1780538303479458,11.427367576608582
RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,3.2188758248682006,11.429543856031177
RENT,1.0,VENTURE,C,25000,12.73,0,0.27,Y,4,3.1780538303479458,11.429543856031177
RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,3.1354942159291497,11.446785662465684
MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3,3.1354942159291497,9.615805480084347
RENT,3.0,MEDICAL,F,25000,19.04,1,0.3543586109142452,Y,4,3.1354942159291497,11.16407695728096
RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,Y,3,3.2188758248682006,11.336188286470174
MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.01,N,4,3.258096538021482,12.072541252905651
MORTGAGE,6.0,EDUCATION,B,18000,10.995555082490686,0,0.1,N,2,3.091042453358316,12.072541252905651
OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4,3.1354942159291497,9.615805480084347
OWN,4.0,VENTURE,B,4600,10.99,1,0.31,N,2,3.1354942159291497,9.615805480084347
RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,Y,2,3.091042453358316,11.385092093460344
RENT,2.0,MEDICAL,B,25000,10.99,1,0.3342245989304813,N,2,3.2188758248682006,11.222573163962569
RENT,0.0,VENTURE,D,25000,14.96,1,0.28,N,4,3.2188758248682006,11.385092093460344
OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,Y,4,3.2188758248682006,9.615805480084347
RENT,2.0,VENTURE,D,25000,15.65,1,0.28,N,3,3.258096538021482,11.385092093460344
RENT,1.0,VENTURE,B,25000,9.33,0,0.25,N,4,3.2188758248682006,11.512925464970229
MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4,3.1354942159291497,9.615805480084347
RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,N,3,3.1780538303479458,11.536641991587544
RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,Y,4,3.1780538303479458,11.429543856031177
RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,Y,2,3.1354942159291497,11.440354772135393
RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2,3.091042453358316,12.072541252905651
MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,N,3,3.1354942159291497,12.072541252905651
RENT,9.0,VENTURE,B,9000,10.59,0,0.05,N,3,3.2188758248682006,12.070871287861326
MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,N,3,3.2188758248682006,12.066810578196666
RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,N,4,3.258096538021482,12.066810578196666
MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,Y,3,3.2188758248682006,11.99535161421452
MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,N,4,3.258096538021482,12.063742658549302
OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3,3.044522437723423,9.615805480084347
RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,3.2188758248682006,11.472103470449973
MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,3.044522437723423,9.623773649733524
RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,3.1780538303479458,11.491783541216801
RENT,3.0,PERSONAL,C,25000,10.995555082490686,0,0.23,Y,2,3.258096538021482,11.608235644774552
MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,3.1354942159291497,9.629313830109139
RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,Y,4,3.2188758248682006,11.980425963997845
RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4,3.1780538303479458,12.052338545588132
MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4,3.2188758248682006,12.04357724516735
RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,Y,2,3.1780538303479458,11.970375628144344
RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3,3.258096538021482,12.043553716032399
RENT,0.0,MEDICAL,D,25000,10.995555082490686,1,0.3001200480192076,N,2,3.1780538303479458,11.330203828154934
RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,3.1780538303479458,11.608235644774552
RENT,3.0,MEDICAL,D,5000,16.49,1,0.0372300819061801,N,2,3.2188758248682006,11.80783138251133
MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2,3.2188758248682006,12.043553716032399
RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2,3.091042453358316,11.518708709725956
RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,Y,4,3.2188758248682006,11.635143097694478
RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,N,4,3.1780538303479458,11.695247021764184
RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,N,2,3.2188758248682006,11.695247021764184
RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,N,2,3.1354942159291497,11.695247021764184
RENT,5.0,MEDICAL,D,25000,15.33,1,0.2723311546840958,Y,2,3.1780538303479458,11.427367576608582
OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4,3.044522437723423,9.655026193237628
RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,3.258096538021482,11.589886506106357
RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,N,3,3.258096538021482,11.775258959733568
RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,Y,2,3.1354942159291497,11.77528972943772
RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4,3.1354942159291497,11.77528972943772
OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4,3.2188758248682006,12.043553716032399
MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2,3.258096538021482,12.043553716032399
RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,N,3,3.091042453358316,12.037653993905211
RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,Y,3,3.258096538021482,12.036173608734776
RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,N,3,3.1354942159291497,12.035284324549892
RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3,3.1780538303479458,12.03343207638907
MORTGAGE,2.0,PERSONAL,B,35000,10.65,0,0.21,N,2,3.2188758248682006,12.031719258385396
RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2,3.1780538303479458,11.800357506166801
OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4,3.1780538303479458,9.655026193237628
RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,Y,3,3.1780538303479458,11.805595078933049
RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,N,2,3.2188758248682006,11.805595078933049
OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2,3.2188758248682006,9.655026193237628
RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,N,4,3.2188758248682006,11.813030057420567
RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,3.258096538021482,11.81790703450007
RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,N,4,3.2188758248682006,11.884489021402711
RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,N,3,3.1354942159291497,11.918390573078392
MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,N,3,3.1354942159291497,12.013700752882718
MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2,3.091042453358316,11.938193200374572
MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,N,4,3.1780538303479458,12.013700752882718
MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,N,4,3.2188758248682006,12.013700752882718
MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,N,4,3.044522437723423,12.013700752882718
OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2,3.1354942159291497,9.680344001221918
MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4,3.1354942159291497,9.680344001221918
OWN,7.0,PERSONAL,A,2000,6.39,0,0.125,N,3,3.1354942159291497,9.680344001221918
RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,N,3,3.1354942159291497,11.904967552746252
MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4,3.1354942159291497,9.680344001221918
OWN,3.0,VENTURE,E,3625,17.14,1,0.23,Y,2,3.1780538303479458,9.68159322062235
MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,N,3,3.091042453358316,9.686201810706079
RENT,2.0,PERSONAL,A,25000,8.9,0,0.14,N,2,3.2188758248682006,12.072541252905651
OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,N,3,3.091042453358316,9.692766521220475
RENT,7.0,HOMEIMPROVEMENT,C,25000,12.68,0,0.14,Y,2,3.1780538303479458,12.128111104060462
RENT,9.0,PERSONAL,C,25000,11.03,0,0.15,N,2,3.2188758248682006,11.99535161421452
RENT,10.0,VENTURE,A,30000,7.9,0,0.19,N,4,3.258096538021482,11.9891596439666
MORTGAGE,0.0,MEDICAL,B,35000,10.65,0,0.22,N,4,3.091042453358316,11.982929094215963
RENT,5.0,VENTURE,B,25000,11.86,0,0.11,N,4,3.2188758248682006,12.323855681186558
OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,N,4,3.2188758248682006,9.70503661381229
OWN,6.0,VENTURE,B,4375,9.63,1,0.27,N,4,3.1354942159291497,9.711115659888671
RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,N,3,3.2188758248682006,10.809727948556782
RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,N,3,3.1354942159291497,11.002099841204238
RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,N,4,3.1780538303479458,11.340950200230418
MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2,3.091042453358316,9.72913416539135
RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,N,4,3.1780538303479458,11.429543856031177
MORTGAGE,5.0,PERSONAL,A,35000,7.66,0,0.22,N,2,3.1354942159291497,11.982929094215963
MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.075,N,4,3.2188758248682006,11.982929094215963
RENT,6.0,PERSONAL,C,25000,12.23,0,0.16,Y,4,3.258096538021482,11.982929094215963
MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.0794912559618442,N,4,3.2188758248682006,11.742448623248476
RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,N,4,3.2188758248682006,10.896739325546411
RENT,1.0,EDUCATION,B,24250,10.62,1,0.39,N,4,3.1354942159291497,11.042921835724492
MORTGAGE,4.0,DEBTCONSOLIDATION,A,3900,10.995555082490686,1,0.23,N,3,3.1780538303479458,9.72913416539135
RENT,9.0,PERSONAL,E,24250,17.56,1,0.35,N,4,3.2188758248682006,11.133128103610641
RENT,1.0,MEDICAL,D,24250,14.96,1,0.432688018556517,N,2,3.258096538021482,10.933910218455196
RENT,1.0,VENTURE,B,24250,12.53,0,0.27,N,3,3.1780538303479458,11.406542204264717
RENT,0.0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,Y,3,3.258096538021482,11.26446410567173
RENT,0.0,PERSONAL,C,24250,12.87,0,0.24,Y,2,3.1354942159291497,11.512925464970229
RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,N,2,3.1354942159291497,11.542484267211773
MORTGAGE,2.0,EDUCATION,A,9000,10.995555082490686,0,0.06,N,3,3.2188758248682006,11.982929094215963
OWN,5.0,VENTURE,B,15000,11.14,0,0.09,N,4,3.2188758248682006,11.982929094215963
MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.125,N,3,3.1780538303479458,11.982929094215963
MORTGAGE,2.0,EDUCATION,D,25000,15.65,0,0.16,Y,2,3.1354942159291497,11.982929094215963
MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750,10.995555082490686,0,0.09,N,4,3.258096538021482,11.982929094215963
MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,Y,4,3.044522437723423,11.982929094215963
MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.125,Y,2,3.2188758248682006,11.982929094215963
MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2,3.091042453358316,9.72913416539135
RENT,9.0,PERSONAL,D,24250,10.995555082490686,0,0.22,N,3,3.2188758248682006,11.626218435353747
MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.36,N,4,3.044522437723423,9.72913416539135
RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,N,2,3.2188758248682006,11.654425027243928
RENT,0.0,EDUCATION,B,24250,11.83,0,0.17,N,3,3.1354942159291497,11.877568578558138
RENT,3.0,EDUCATION,B,24250,12.53,0,0.08,N,3,3.1354942159291497,12.567237494741757
RENT,1.0,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,Y,3,3.091042453358316,11.589886506106357
RENT,1.0,VENTURE,B,24000,11.58,1,0.51,N,4,3.1354942159291497,10.757987983453832
RENT,4.0,VENTURE,D,24000,16.29,1,0.5,Y,2,3.1780538303479458,10.778956289890028
RENT,4.0,MEDICAL,A,24000,10.995555082490686,1,0.5,N,3,3.258096538021482,10.778956289890028
RENT,2.0,EDUCATION,D,24000,16.29,1,0.53,Y,2,3.044522437723423,10.713617448581688
RENT,4.0,PERSONAL,B,24000,10.74,1,0.46,N,2,3.2188758248682006,10.858998997563564
MORTGAGE,4.0,EDUCATION,C,2250,15.27,0,0.13,Y,3,3.091042453358316,9.761463052506711
RENT,3.0,PERSONAL,F,24000,17.8,1,0.51,N,2,3.1780538303479458,10.757902880692196
MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.06,N,2,3.091042453358316,9.764225485202621
RENT,2.0,MEDICAL,E,24000,17.56,1,0.49,N,4,3.091042453358316,10.799575577092764
RENT,0.0,PERSONAL,A,24000,7.9,1,0.4,N,4,3.258096538021482,11.002099841204238
RENT,3.0,PERSONAL,B,24000,10.99,1,0.4,N,4,3.2188758248682006,11.002099841204238
RENT,0.0,PERSONAL,A,24000,7.29,1,0.4,N,3,3.091042453358316,11.002099841204238
RENT,5.0,MEDICAL,B,24000,10.75,1,0.4,N,2,3.044522437723423,11.002099841204238
RENT,9.0,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,N,3,3.258096538021482,11.034954178075186
RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,N,2,3.091042453358316,11.041320554357519
RENT,10.0,DEBTCONSOLIDATION,A,24000,10.995555082490686,1,0.37,N,2,3.258096538021482,11.082142548877775
MORTGAGE,6.0,EDUCATION,C,4975,10.995555082490686,1,0.28,Y,3,3.091042453358316,9.784704016546161
RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,Y,2,3.1354942159291497,10.985292722887856
RENT,6.0,VENTURE,A,24000,10.995555082490686,1,0.36,N,4,3.1354942159291497,11.097410021008562
RENT,0.0,VENTURE,D,24000,14.96,1,0.4,N,4,3.1780538303479458,11.002099841204238
RENT,9.0,EDUCATION,A,24000,6.99,1,0.36,N,3,3.2188758248682006,11.09957434383794
RENT,3.0,PERSONAL,E,24000,16.45,1,0.39,Y,4,3.091042453358316,11.038913814326953
RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,N,4,3.1780538303479458,11.156250521031495
RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,N,2,3.1354942159291497,11.211820372186306
OWN,3.0,PERSONAL,A,3000,7.9,1,0.17,N,4,3.091042453358316,9.798127036878302
RENT,6.0,EDUCATION,B,24000,12.69,1,0.32,N,4,3.091042453358316,11.225243392518447
RENT,7.0,HOMEIMPROVEMENT,C,24000,10.995555082490686,1,0.32,N,3,3.1780538303479458,11.225243392518447
RENT,0.0,DEBTCONSOLIDATION,F,24000,15.83,1,0.35,N,3,3.258096538021482,11.141861783579396
RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,N,3,3.1354942159291497,11.26446410567173
OWN,4.0,VENTURE,B,2000,11.49,0,0.11,N,3,3.091042453358316,9.798127036878302
RENT,2.0,MEDICAL,B,24000,10.25,0,0.3,N,2,3.1780538303479458,11.289781913656018
OWN,1.0,HOMEIMPROVEMENT,A,3500,7.49,1,0.19,N,4,3.091042453358316,9.798127036878302
OWN,3.0,EDUCATION,A,4000,5.99,1,0.22,N,2,3.1354942159291497,9.798127036878302
RENT,6.0,PERSONAL,D,24000,12.92,1,0.32,N,2,3.1354942159291497,11.221235371120908
RENT,3.0,PERSONAL,B,24000,11.58,0,0.27,N,3,3.258096538021482,11.391841988847165
RENT,4.0,EDUCATION,A,24000,8.9,0,0.25,N,2,3.2188758248682006,11.461632170582678
RENT,6.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.29,N,3,3.091042453358316,11.326595886778735
RENT,9.0,VENTURE,A,24000,6.54,0,0.25,N,4,3.2188758248682006,11.461632170582678
OWN,3.0,HOMEIMPROVEMENT,D,4900,14.54,1,0.27,Y,4,3.044522437723423,9.798127036878302
OWN,4.0,EDUCATION,B,5000,11.11,1,0.28,N,2,3.044522437723423,9.798127036878302
RENT,5.0,PERSONAL,C,24000,12.73,0,0.24,N,4,3.258096538021482,11.512925464970229
RENT,7.0,VENTURE,D,24000,15.62,0,0.22,N,4,3.1780538303479458,11.608235644774552
OWN,0.0,HOMEIMPROVEMENT,A,6250,6.54,1,0.35,N,4,3.1780538303479458,9.798127036878302
RENT,6.0,DEBTCONSOLIDATION,G,24000,20.03,1,0.23,N,4,3.258096538021482,11.550914650874264
RENT,4.0,EDUCATION,B,24000,9.91,0,0.2,N,4,3.091042453358316,11.695247021764184
RENT,1.0,VENTURE,B,24000,12.69,0,0.2,N,4,3.1780538303479458,11.695247021764184
RENT,9.0,EDUCATION,G,24000,20.16,1,0.22,N,3,3.258096538021482,11.589886506106357
RENT,4.0,PERSONAL,D,24000,16.49,0,0.19,Y,4,3.1780538303479458,11.72868179785042
MORTGAGE,1.0,MEDICAL,D,2500,15.95,1,0.14,N,2,3.1354942159291497,9.798127036878302
RENT,7.0,DEBTCONSOLIDATION,B,24000,11.49,0,0.18,N,3,3.1780538303479458,11.77528972943772
RENT,8.0,PERSONAL,B,24000,10.99,0,0.18,N,2,3.2188758248682006,11.813030057420567
RENT,4.0,HOMEIMPROVEMENT,C,24000,13.79,0,0.18,N,2,3.1780538303479458,11.813030057420567
RENT,2.0,MEDICAL,G,24000,20.03,1,0.2091503267973856,Y,3,3.1354942159291497,11.650511127922792
RENT,0.0,EDUCATION,A,24000,7.49,0,0.16,N,4,3.1354942159291497,11.918390573078392
RENT,7.0,DEBTCONSOLIDATION,D,24000,16.0,1,0.17,Y,2,3.1354942159291497,11.835008964139341
OWN,6.0,PERSONAL,A,13000,7.88,1,0.72,N,3,3.1780538303479458,9.798127036878302
OWN,0.0,VENTURE,B,6250,10.62,1,0.35,N,4,3.044522437723423,9.798127036878302
RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,0,0.15,N,4,3.258096538021482,11.951180395901384
RENT,1.0,EDUCATION,F,24000,18.3,1,0.16,N,2,3.258096538021482,11.904967552746252
RENT,3.0,DEBTCONSOLIDATION,C,24000,10.995555082490686,0,0.14,Y,2,3.258096538021482,12.043553716032399
OWN,1.0,PERSONAL,B,2500,11.36,0,0.14,N,3,3.044522437723423,9.798127036878302
RENT,8.0,HOMEIMPROVEMENT,B,23975,10.995555082490686,1,0.55,N,2,3.1780538303479458,10.689578478738811
RENT,4.0,MEDICAL,C,23750,13.47,0,0.2,N,2,3.1354942159291497,11.695247021764184
RENT,2.0,PERSONAL,B,23600,11.89,1,0.43,N,3,3.1780538303479458,10.915015734297125
MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,1,0.56,N,2,3.1780538303479458,9.798127036878302
RENT,9.0,DEBTCONSOLIDATION,C,23600,13.49,0,0.23,N,4,3.2188758248682006,11.532728092266408
RENT,3.0,PERSONAL,E,23575,14.5,1,0.31,N,4,3.1354942159291497,11.225243392518447
OWN,2.0,MEDICAL,C,4000,10.995555082490686,1,0.22,N,2,3.091042453358316,9.798127036878302
OWN,1.0,MEDICAL,D,5400,15.31,1,0.3,Y,2,3.091042453358316,9.798127036878302
MORTGAGE,1.0,MEDICAL,B,4000,10.995555082490686,1,0.22,N,3,3.2188758248682006,9.798127036878302
OWN,5.0,VENTURE,B,3375,10.995555082490686,1,0.19,N,2,3.044522437723423,9.798127036878302
RENT,1.0,VENTURE,A,23400,7.49,1,0.35,N,2,3.091042453358316,11.111850705163357
RENT,3.0,EDUCATION,B,23000,10.995555082490686,1,0.41,N,2,3.2188758248682006,10.942774375119424
RENT,2.0,VENTURE,B,23000,12.18,1,0.38,N,4,3.1354942159291497,11.002099841204238
MORTGAGE,3.0,VENTURE,C,1200,11.34,0,0.07,Y,4,3.1780538303479458,9.798127036878302
RENT,9.0,EDUCATION,B,23000,9.91,1,0.36,N,3,3.2188758248682006,11.054186154402569
RENT,0.0,HOMEIMPROVEMENT,B,23000,11.99,1,0.35,N,4,3.1780538303479458,11.082142548877775
RENT,7.0,EDUCATION,B,23000,9.62,1,0.34,N,2,3.1354942159291497,11.127262984158243
OWN,1.0,DEBTCONSOLIDATION,B,3000,9.96,1,0.17,N,3,3.091042453358316,9.798127036878302
RENT,9.0,VENTURE,C,23000,10.995555082490686,0,0.29,N,2,3.2188758248682006,11.289781913656018
RENT,1.0,VENTURE,D,23000,14.54,1,0.26,N,2,3.1780538303479458,11.385092093460344
RENT,5.0,MEDICAL,B,22750,11.36,1,0.39,N,4,3.091042453358316,10.978489975565104
RENT,7.0,DEBTCONSOLIDATION,C,22500,14.27,1,0.32,N,2,3.1354942159291497,11.156250521031495
OWN,3.0,HOMEIMPROVEMENT,B,3000,11.99,1,0.16,N,3,3.1780538303479458,9.813945703874634
RENT,2.0,EDUCATION,F,22500,18.99,1,0.32,Y,2,3.258096538021482,11.154048097476297
RENT,0.0,VENTURE,E,22400,16.7,1,0.31,Y,4,3.1780538303479458,11.198214720130528
MORTGAGE,8.0,PERSONAL,A,5000,9.32,1,0.27,N,3,3.1780538303479458,9.825526011066415
RENT,2.0,DEBTCONSOLIDATION,B,22250,12.69,1,0.64,N,3,3.1354942159291497,10.46310334047155
RENT,9.0,HOMEIMPROVEMENT,C,22000,13.11,1,0.51,N,2,3.2188758248682006,10.668955394675699
RENT,4.0,PERSONAL,B,22000,10.74,1,0.42,N,2,3.2188758248682006,10.858998997563564
MORTGAGE,0.0,PERSONAL,D,4200,14.11,1,0.22,Y,4,3.044522437723423,9.83633227734872
RENT,6.0,EDUCATION,B,22000,9.63,1,0.39,N,3,3.091042453358316,10.950806546816688
RENT,0.0,MEDICAL,C,22000,14.65,1,0.38,N,2,3.2188758248682006,10.968198289528557
RENT,6.0,DEBTCONSOLIDATION,B,22000,10.25,1,0.37,N,4,3.1354942159291497,11.002099841204238
RENT,3.0,VENTURE,C,22000,14.26,1,0.37,Y,2,3.1780538303479458,11.002099841204238
MORTGAGE,5.0,EDUCATION,B,3000,9.91,1,0.16,N,2,3.2188758248682006,9.843737548130354
RENT,7.0,MEDICAL,E,22000,17.19,1,0.39,N,3,3.258096538021482,10.933106969717286
RENT,3.0,EDUCATION,B,22000,11.36,1,0.31,N,4,3.091042453358316,11.156250521031495
RENT,1.0,EDUCATION,F,22000,10.995555082490686,1,0.33,N,2,3.091042453358316,11.097410021008562
RENT,3.0,DEBTCONSOLIDATION,B,22000,10.59,0,0.3,N,3,3.1354942159291497,11.212684863271052
RENT,5.0,EDUCATION,B,22000,9.25,0,0.29,N,2,3.1780538303479458,11.246313190470872
OWN,6.0,MEDICAL,A,3625,8.49,1,0.19,N,3,3.091042453358316,9.852194258148577
RENT,0.0,VENTURE,A,22000,6.54,0,0.29,N,3,3.258096538021482,11.251560700835821
OWN,5.0,MEDICAL,A,6000,8.49,1,0.32,N,3,3.044522437723423,9.852194258148577
RENT,0.0,MEDICAL,A,22000,10.995555082490686,0,0.28,N,4,3.1780538303479458,11.289781913656018
RENT,10.0,VENTURE,B,22000,12.69,0,0.27,N,2,3.258096538021482,11.32176495950907
OWN,3.0,MEDICAL,C,7400,13.85,1,0.39,N,2,3.1780538303479458,9.852194258148577
OWN,3.0,DEBTCONSOLIDATION,A,4000,7.4,1,0.21,N,3,3.2188758248682006,9.852194258148577
RENT,3.0,DEBTCONSOLIDATION,B,22000,11.71,0,0.26,N,4,3.1354942159291497,11.33857207782545
RENT,8.0,PERSONAL,B,22000,11.48,1,0.28,N,3,3.2188758248682006,11.259966828576832
RENT,1.0,EDUCATION,E,22000,17.51,1,0.27,N,2,3.2188758248682006,11.314474526246391
MORTGAGE,0.0,DEBTCONSOLIDATION,D,3500,14.61,1,0.18,N,3,3.044522437723423,9.8528256377339
RENT,3.0,DEBTCONSOLIDATION,A,22000,7.88,0,0.22,N,4,3.1354942159291497,11.512885464170207
RENT,0.0,PERSONAL,B,22000,10.995555082490686,0,0.2,N,3,3.1354942159291497,11.608235644774552
MORTGAGE,6.0,PERSONAL,B,4950,11.71,1,0.26,N,2,3.091042453358316,9.862665558015873
RENT,4.0,PERSONAL,B,21700,11.99,1,0.38,N,2,3.2188758248682006,10.950806546816688
RENT,5.0,VENTURE,C,21600,13.49,1,0.4,N,2,3.1780538303479458,10.896739325546411
RENT,2.0,DEBTCONSOLIDATION,C,21600,14.35,1,0.34,Y,3,3.258096538021482,11.05089000537367
RENT,3.0,PERSONAL,C,21600,13.61,0,0.26,Y,3,3.091042453358316,11.314474526246391
RENT,6.0,DEBTCONSOLIDATION,B,21600,11.26,1,0.28,N,3,3.091042453358316,11.26446410567173
OWN,0.0,VENTURE,B,2400,10.59,0,0.125,N,3,3.091042453358316,9.862665558015873
RENT,8.0,MEDICAL,A,21600,7.9,0,0.19,N,2,3.1780538303479458,11.627503369677664
MORTGAGE,4.0,HOMEIMPROVEMENT,A,7000,5.99,1,0.36,N,4,3.1780538303479458,9.862665558015873
OWN,4.0,EDUCATION,B,3000,11.99,1,0.16,N,4,3.2188758248682006,9.862665558015873
RENT,5.0,MEDICAL,D,21500,16.89,1,0.36,N,3,3.1780538303479458,10.985292722887856
RENT,5.0,HOMEIMPROVEMENT,B,21500,9.99,1,0.31,N,3,3.1780538303479458,11.156250521031495
RENT,5.0,EDUCATION,D,21500,15.33,0,0.19,Y,3,3.1780538303479458,11.661345470088502
RENT,5.0,EDUCATION,A,21450,7.29,1,0.36,N,4,3.2188758248682006,11.002099841204238
RENT,5.0,DEBTCONSOLIDATION,B,21250,12.42,1,0.69,N,3,3.091042453358316,10.341742483467284
RENT,5.0,VENTURE,B,21250,10.99,1,0.45,N,2,3.2188758248682006,10.759008652080333
RENT,9.0,VENTURE,A,21250,6.91,1,0.42,N,2,3.2188758248682006,10.840756690795475
